0.1317547	5.0755897	0	2.3023002	0.11
0.10107017	5.1903143	100	2.3020568	0.2
0.08879452	5.5961976	200	2.3007731	0.23
0.19063868	6.3470325	300	2.2960944	0.24
0.13208227	7.127641	400	2.2939296	0.24
0.19020498	8.062074	500	2.2927809	0.27
0.17875314	8.878395	600	2.2925804	0.27
0.30630365	10.014685	700	2.288556	0.27
0.32035884	10.518585	800	2.2843595	0.3
0.41801563	10.658467	900	2.2792377	0.3
0.56115836	11.097763	1000	2.2740881	0.29
1.507686	10.802983	1100	2.260961	0.27
1.5559568	10.660069	1200	2.2560074	0.27
1.5071939	11.385607	1300	2.2895398	0.27
2.2538996	10.912336	1400	2.2524197	0.28
1.8449193	10.932718	1500	2.2426558	0.29
2.5221214	10.896802	1600	2.239559	0.3
2.7788792	10.475157	1700	2.2247365	0.31
2.5311346	10.777099	1800	2.2143786	0.32
2.7552853	10.623306	1900	2.2184396	0.32
3.3163137	10.969677	2000	2.2073286	0.33
5.1593966	10.187475	2100	2.1205728	0.33
5.27043	11.513572	2200	2.2187128	0.35
6.0384145	10.803448	2300	2.1451268	0.35
8.407782	10.247239	2400	2.0938728	0.36
8.098355	10.555642	2500	2.109864	0.37
7.9787717	10.259359	2600	2.132464	0.37
8.627667	10.796531	2700	2.079835	0.39
6.868595	10.553485	2800	2.1002133	0.4
8.440554	11.184449	2900	2.1336818	0.43
9.531306	11.227958	3000	2.1356633	0.46
16.573019	10.725395	3100	1.9682133	0.49
10.819127	11.238922	3200	2.0500643	0.52
14.72618	10.735397	3300	2.0549843	0.55
15.246354	11.240007	3400	2.0941873	0.56
15.012532	11.167796	3500	2.0665932	0.56
21.771893	11.307341	3600	2.0318134	0.56
24.418724	11.419104	3700	2.0034947	0.56
16.77302	11.867769	3800	2.0127127	0.56
17.032074	11.046814	3900	1.9580446	0.56
21.400194	11.267478	4000	1.8576384	0.57
19.420233	11.966672	4100	1.9528263	0.6
21.377256	11.5289345	4200	1.9295505	0.6
20.67456	12.415132	4300	1.8732979	0.61
27.87414	11.580413	4400	1.9168282	0.63
17.699781	12.111206	4500	1.8856385	0.63
19.794027	11.700293	4600	1.8437536	0.63
22.584404	11.639395	4700	1.8841078	0.63
18.613638	12.279112	4800	1.8508644	0.62
24.449787	12.299403	4900	1.9293766	0.64
23.25243	11.845672	5000	1.8241179	0.64
53.04184	12.832736	5100	1.8177216	0.63
16.00793	11.989291	5200	1.8704218	0.63
25.32863	11.6660795	5300	1.852845	0.64
28.478489	11.678102	5400	1.8582525	0.63
27.829235	13.048304	5500	1.8286133	0.64
31.526375	12.118027	5600	1.7550646	0.62
21.620903	12.290295	5700	1.8522437	0.64
30.272076	11.858173	5800	1.7443392	0.64
21.731716	13.023913	5900	1.7511991	0.64
57.082825	12.687466	6000	1.7279717	0.64
26.231707	12.951092	6100	1.8174826	0.63
23.50991	12.316884	6200	1.7678276	0.64
27.28839	12.774168	6300	1.7333008	0.64
25.359037	12.006859	6400	1.7684702	0.63
32.231934	12.61209	6500	1.806852	0.64
21.98409	12.15166	6600	1.7327541	0.64
33.512653	13.081915	6700	1.7496933	0.63
23.449818	12.057228	6800	1.7540567	0.64
47.875008	12.532536	6900	1.8275563	0.64
24.893057	13.130857	7000	1.7022057	0.64
20.933302	12.27038	7100	1.6958193	0.66
19.897543	13.2139435	7200	1.7886951	0.66
33.756687	13.420495	7300	1.6940247	0.66
32.165165	12.6345215	7400	1.7592064	0.66
19.026701	12.97328	7500	1.762604	0.66
33.36063	12.800421	7600	1.738813	0.65
19.67558	12.78971	7700	1.6134517	0.66
27.997272	12.856567	7800	1.6585068	0.66
11.759925	12.092923	7900	1.6831354	0.66
43.084755	13.532996	8000	1.6490524	0.66
19.810577	12.876656	8100	1.9175732	0.65
32.311344	13.753646	8200	1.7382195	0.65
19.584076	12.933157	8300	1.6993421	0.66
17.61517	13.322279	8400	1.6802018	0.65
22.184378	13.587296	8500	1.7791445	0.67
21.924326	12.818777	8600	1.7667431	0.66
63.841385	13.102993	8700	1.6169084	0.66
13.08261	13.4308605	8800	1.7277129	0.67
22.990778	13.3258095	8900	1.6711569	0.67
15.450077	12.98544	9000	1.6619993	0.66
29.266512	13.352774	9100	1.6822441	0.66
23.107414	14.647648	9200	1.6804346	0.66
38.42869	14.2012615	9300	1.5976242	0.66
20.388746	13.424612	9400	1.7070086	0.67
14.742271	13.824245	9500	1.6154133	0.68
40.410065	13.833521	9600	1.6879534	0.68
34.071865	13.503281	9700	1.6856716	0.69
16.611275	13.642214	9800	1.7134024	0.67
17.857796	12.883462	9900	1.7309215	0.68
24.069838	13.872822	10000	1.6998167	0.68
16.49023	12.8501	10100	1.6683172	0.69
24.619303	13.750971	10200	1.7541809	0.67
26.110613	14.039026	10300	1.612611	0.68
16.87498	12.578434	10400	1.570598	0.67
70.10687	14.681889	10500	1.6977098	0.69
32.943596	14.194114	10600	1.6562542	0.69
14.095296	13.845737	10700	1.6104801	0.68
22.738733	13.994198	10800	1.6960388	0.68
31.906208	14.058858	10900	1.7813488	0.7
30.73551	13.43511	11000	1.6623266	0.68
34.43921	14.690128	11100	1.6041502	0.69
15.0912285	14.306715	11200	1.6074299	0.7
36.41883	13.073328	11300	1.6109755	0.7
34.70367	12.512842	11400	1.7646862	0.68
11.819947	13.325759	11500	1.5633951	0.68
38.088856	13.749118	11600	1.6870884	0.68
54.911213	13.979654	11700	1.7645712	0.68
51.111496	14.622173	11800	1.5780208	0.69
21.761818	13.753174	11900	1.6362183	0.69
34.16464	14.064016	12000	1.6740595	0.71
98.62231	14.484266	12100	1.7022569	0.69
61.86547	13.469032	12200	1.6579527	0.69
13.49077	12.961737	12300	1.611872	0.69
12.068689	13.460325	12400	1.6237959	0.71
22.157747	14.481512	12500	1.6211255	0.71
35.138	14.318914	12600	1.6544342	0.71
24.047354	13.801762	12700	1.6375322	0.72
45.85854	13.684035	12800	1.5760639	0.72
21.860691	13.590229	12900	1.6348457	0.7
30.513885	12.795353	13000	1.63005	0.69
31.246706	13.55344	13100	1.5627315	0.7
13.260407	13.411499	13200	1.6481323	0.69
49.48808	15.468773	13300	1.5558851	0.69
35.183434	13.511481	13400	1.5111129	0.71
28.747198	13.688631	13500	1.6675122	0.72
13.305627	13.224133	13600	1.5243053	0.72
57.73982	14.494071	13700	1.6903862	0.72
19.171392	14.195778	13800	1.6434847	0.71
20.63981	13.277071	13900	1.6284024	0.71
13.956419	13.253479	14000	1.5324519	0.71
18.563847	13.467304	14100	1.6141704	0.71
19.241533	14.212452	14200	1.6621685	0.71
41.713745	14.262623	14300	1.600968	0.71
25.578754	13.412408	14400	1.5720117	0.71
11.64116	12.971134	14500	1.5281663	0.72
5.3080363	12.732023	14600	1.5685475	0.72
8.759252	12.780709	14700	1.5724727	0.71
10.399688	12.8486	14800	1.547933	0.7
13.743031	13.352783	14900	1.6411127	0.73
15.719425	12.506786	15000	1.5470881	0.71
13.119385	13.632875	15100	1.5589985	0.73
40.380585	13.896318	15200	1.5933777	0.71
15.412356	13.456717	15300	1.520147	0.69
34.581306	13.061331	15400	1.5987656	0.72
23.238304	12.995265	15500	1.6207802	0.7
41.970196	13.917152	15600	1.6261146	0.69
22.697405	13.89608	15700	1.5621507	0.73
21.006546	13.090258	15800	1.5558211	0.72
15.555935	13.323103	15900	1.5110569	0.72
17.677366	13.186484	16000	1.5361477	0.72
32.531788	13.458396	16100	1.6153141	0.7
19.233337	12.182737	16200	1.5924772	0.73
17.33366	13.765964	16300	1.7179949	0.72
10.511847	13.016768	16400	1.6185954	0.73
29.82922	13.576855	16500	1.6080042	0.73
29.428068	13.205084	16600	1.6938709	0.74
18.187004	12.9145565	16700	1.5695392	0.73
17.408722	13.549044	16800	1.5066711	0.72
18.670698	13.469122	16900	1.5743195	0.74
16.024008	13.655528	17000	1.5841537	0.73
15.126936	13.075765	17100	1.5732486	0.72
12.330001	13.585054	17200	1.5502943	0.73
10.930619	12.406585	17300	1.591265	0.73
38.69646	12.350649	17400	1.5790164	0.73
17.258596	13.515656	17500	1.637769	0.73
24.772564	13.167276	17600	1.6286405	0.74
20.821041	12.116432	17700	1.6129024	0.72
8.850607	12.274073	17800	1.6169052	0.73
47.810535	14.350356	17900	1.562273	0.72
6.353752	12.804151	18000	1.5227604	0.73
13.166639	12.947156	18100	1.5642967	0.72
7.353873	13.063625	18200	1.5209773	0.74
34.486694	14.0187435	18300	1.6084359	0.74
44.96303	14.056074	18400	1.5916516	0.74
11.497363	13.210649	18500	1.5972602	0.74
13.69955	12.905239	18600	1.5207945	0.74
37.671234	13.60038	18700	1.6503589	0.74
9.987731	12.934147	18800	1.5803668	0.73
29.554838	12.398325	18900	1.5857294	0.74
23.105993	12.519136	19000	1.5463326	0.74
15.937492	13.173563	19100	1.6021261	0.73
9.040575	12.872078	19200	1.5449966	0.73
44.194366	15.091933	19300	1.5835979	0.75
6.867606	13.365527	19400	1.544344	0.74
18.222692	13.737786	19500	1.5876834	0.73
7.3615127	12.650934	19600	1.589195	0.73
21.145212	13.71916	19700	1.5957958	0.74
3.8078108	13.037772	19800	1.6145691	0.74
6.7708664	12.511182	19900	1.6897542	0.75
10.196443	12.964955	20000	1.5984137	0.74
27.258137	13.427939	20100	1.7473952	0.73
5.4778314	12.960228	20200	1.5644677	0.73
6.210005	12.708334	20300	1.6206774	0.74
10.111411	13.063821	20400	1.589044	0.73
3.5847583	12.885902	20500	1.5702213	0.74
10.499508	13.0283575	20600	1.5900158	0.74
20.898842	12.8918495	20700	1.5463766	0.75
6.81435	12.831749	20800	1.6126747	0.74
9.072137	12.360136	20900	1.6405582	0.74
4.689525	13.335245	21000	1.6130381	0.74
7.4261875	12.899476	21100	1.5425216	0.73
20.131706	12.804517	21200	1.5693362	0.75
9.807919	12.854292	21300	1.6188961	0.74
8.993227	13.279234	21400	1.5878366	0.74
19.762499	13.061905	21500	1.5461898	0.74
8.534624	13.137453	21600	1.6453469	0.73
10.115959	14.313791	21700	1.5474073	0.73
14.061448	12.213432	21800	1.6153119	0.73
23.091818	13.778959	21900	1.5796111	0.74
11.475609	12.990761	22000	1.591192	0.73
12.691861	12.250584	22100	1.5635732	0.73
7.213016	12.724588	22200	1.5643427	0.73
18.703232	12.7844095	22300	1.5460547	0.74
10.782664	12.720472	22400	1.5670024	0.74
22.312109	13.587466	22500	1.5808258	0.73
7.9231954	12.001824	22600	1.5399595	0.74
5.3462253	12.38273	22700	1.6403255	0.74
10.715251	12.234632	22800	1.6113485	0.74
32.26511	13.486942	22900	1.5731361	0.76
20.651	13.128901	23000	1.6216118	0.73
5.2038693	12.153157	23100	1.591424	0.74
4.4270577	11.902094	23200	1.6620486	0.75
13.140893	12.611631	23300	1.5876853	0.75
10.4408865	12.715851	23400	1.5997572	0.75
17.22247	13.6554165	23500	1.6535038	0.75
18.041094	12.312477	23600	1.617109	0.76
6.539187	12.650734	23700	1.5858971	0.76
2.96601	12.728063	23800	1.6125877	0.76
12.828819	12.376892	23900	1.5906456	0.76
3.1334667	13.047698	24000	1.4898173	0.76
10.156181	13.273455	24100	1.5415505	0.74
11.1175585	12.745969	24200	1.5398169	0.75
11.154788	12.713776	24300	1.6098073	0.76
9.619976	13.094852	24400	1.5931342	0.76
5.339887	11.963095	24500	1.5625156	0.75
4.623593	12.091713	24600	1.535615	0.76
4.4081116	12.463596	24700	1.6114416	0.75
8.684664	11.580432	24800	1.5881624	0.76
18.534441	12.255374	24900	1.5830897	0.75
8.671461	13.24633	25000	1.535442	0.75
8.517202	12.727966	25100	1.5875677	0.76
5.447274	13.280143	25200	1.6111294	0.75
5.9650497	12.350773	25300	1.5136482	0.76
11.82091	13.190297	25400	1.5915259	0.74
5.046647	12.425492	25500	1.6070532	0.74
6.0265145	13.284814	25600	1.5908349	0.76
6.9615545	12.095347	25700	1.5382446	0.74
5.998137	12.24324	25800	1.6106135	0.75
9.671997	13.508774	25900	1.5205748	0.74
8.967092	12.580229	26000	1.5400488	0.76
3.3076417	12.616423	26100	1.5380901	0.75
11.407304	13.265702	26200	1.6167018	0.75
8.511435	11.733473	26300	1.6123785	0.75
11.665647	13.537902	26400	1.6195809	0.74
6.588795	13.306971	26500	1.5220232	0.75
9.397682	12.865261	26600	1.518493	0.75
2.1401393	12.127281	26700	1.6597522	0.75
11.7090845	12.466642	26800	1.6111782	0.75
6.825891	12.148179	26900	1.6613659	0.74
6.843797	12.344604	27000	1.5855014	0.76
12.335246	12.5181055	27100	1.5400937	0.75
8.059039	12.195445	27200	1.5361139	0.75
10.942175	11.790581	27300	1.6555958	0.75
9.466439	13.15099	27400	1.5373333	0.76
4.025154	11.854798	27500	1.5364301	0.76
6.3146462	12.436654	27600	1.6627481	0.77
7.3173294	12.501718	27700	1.514684	0.77
13.399699	12.757642	27800	1.4896765	0.75
4.1462703	13.266862	27900	1.5877256	0.76
4.1132774	12.716584	28000	1.4939915	0.78
5.0265784	12.349168	28100	1.5144148	0.76
13.676737	12.755054	28200	1.538784	0.78
3.9175906	12.383947	28300	1.5396532	0.76
8.709036	11.858571	28400	1.6109034	0.78
6.404482	12.982088	28500	1.5181653	0.77
6.2251954	12.235855	28600	1.6104431	0.79
5.793804	11.9142275	28700	1.5126722	0.76
4.831235	inf	28800	1.5416672	0.78
7.9036145	12.4332695	28900	1.5645796	0.76
5.514844	inf	29000	1.5621231	0.77
4.2768645	11.847571	29100	1.5346384	0.77
4.9036226	12.7834	29200	1.5383282	0.76
24.650911	11.947143	29300	1.598916	0.78
2.2715528	12.541782	29400	1.5628891	0.77
7.0499578	12.29569	29500	1.5616351	0.77
4.784839	inf	29600	1.6355667	0.77
6.520389	11.652769	29700	1.5900342	0.77
14.599894	12.721072	29800	1.4912733	0.77
2.6755192	12.264633	29900	1.5631005	0.77
